Name,ID,Industry
SRI NACHAMMAI COTTON MILLS LTD.-$,SRINACHA,Other Textile Products
SAMBANDAM SPINNING MILLS LTD.-$,SAMBANDAM,Other Textile Products
KANDAGIRI SPINNING MILLS LTD.-$,KANDAGIRI,Other Textile Products
KITEX GARMENTS LTD.,KITEX,Garments & Apparels
CRANEX LTD.,CRANEX,Construction Vehicles
BATLIBOI LTD.-$,BATLIBOI,Industrial Equipments
AUSTIN ENGINEERING CO.LTD.,AUSTENG,Industrial Machinery
UNITED DRILLING TOOLS LTD.,UNIDT,Industrial Equipments
FLUIDOMAT LTD.,FLUIDOM,Industrial Equipments
EMA INDIA LTD.,EMAINDIA,Industrial Machinery
WINDSOR MACHINES LTD.,WINDMACHIN,Industrial Machinery
SHANTHI GEARS LTD.,SHANTIGEAR,Industrial Equipments
MIVEN MACHINE TOOLS LTD.,MIVENMACH,Industrial Equipments
Honda India Power Products Ltd,HONDAPOWER,Industrial Equipments
The Hi-Tech Gears Ltd,HITECHGEAR,Auto Components & Equipments
ELGI EQUIPMENTS LTD.,ELGIEQUIP,Compressors & Pumps
UNITED VAN DER HORST LTD.,UVDRHOR,Heavy Electrical Equipment
KILBURN ENGINEERING LTD.,KLBRENG-B,Industrial Machinery
BIRLA PRECISION TECHNOLOGIES LTD.,BIRLAPREC,Industrial Machinery
YUKEN INDIA LTD.-$,YUKEN,Compressors & Pumps
TIMKEN INDIA LTD.,TIMKEN,Bearings
VOITH PAPER FABRICS INDIA LTD.-$,VOITHPAPR,Other Textile Products
ARTSON ENGINEERING LTD.,ARTSONEN,Industrial Machinery
SOLITAIRE MACHINE TOOLS LTD.,SOLIMAC,Industrial Machinery
INDSIL HYDRO POWER AND MANGANESE LTD.-$,INDSILHYD,Ferro & Silica Manganese
TMT (INDIA) LTD.,TMTIND-B1,Industrial Machinery
ITL INDUSTRIES LTD.-$,ITL,Industrial Machinery
FRONTIER SPRINGS LTD.,FRONTSP,Auto Components & Equipments
PRAJ INDUSTRIES LTD.,PRAJIND,Engineering & Construction products
RASANDIK ENGINEERING INDUSTRIES INDIA LTD.-$,RASANDIK,Auto Components & Equipments
YOGI SUNG-WON (INDIA) LTD.,YOGISUNG,Other Financial Services
HLE Glascoat Ltd,HLEGLAS,Industrial Equipments
GUJARAT APOLLO INDUSTRIES LTD.,GUJAPOLLO,Engineering & Construction products
TANEJA AEROSPACE & AVIATION LTD.-$,TANAA,Aerospace & Defense
CONART ENGINEERS LTD.-$,CONART,Civil Construction
SHIVAGRICO IMPLEMENTS LTD.,SHIVAGR,Industrial Machinery
M.M.FORGINGS LTD.-$,MMFL,Castings & Forgings
IYKOT HITECH TOOLROOM LTD.,IYKOTHITE,Industrial Equipments
MAYUR UNIQUOTERS LTD.-$,MAYURUNIQ,Leather And Leather Products
CENLUB INDUSTRIES LTD.,CENLUB,Industrial Machinery
RAJOO ENGINEERS LTD.-$,RAJOOENG,Industrial Machinery
JMC PROJECTS (INDIA) LTD.-$,JMCPROJECT,Civil Construction
VEEJAY LAKSHMI ENGINEERING WORKS LTD.-$,VJLAXMIE,Industrial Machinery
AHMEDABAD STEELCRAFT LTD.,AHMDSTE,Iron & Steel Products
GE T&D India Ltd,GET&D,Heavy Electrical Equipment
RAM RATNA WIRES LTD.-$,RAMRAT,Other Electrical Equipment
JAYASWAL NECO INDUSTRIES LTD.,JAYNECOIND,Iron & Steel Products
KALPATARU POWER TRANSMISSION LTD.,KALPATPOWR,Engineering- Designing & Construction
NMS Resources Global Ltd,NMSRESRC,Trading & Distributors
Candour Techtex Ltd,CANDOUR,Plastic Products - Industrial
T & I GLOBAL LTD.,TIGLOB,Industrial Machinery
CONTROL PRINT LTD.-$,CONTROLPR,Computers Hardware & Equipments
BEMCO HYDRAULICS LTD.,BEMHY,Industrial Equipments
ANSAL BUILDWELL LTD.-$,ANSALBU,Residential- Commercial Projects
WEIZMANN LTD.,WEIZMANIND,Trading - Textile Products
B.N.RATHI SECURITIES LTD.,BNRSEC,Other Financial Services
RISHI TECHTEX LTD.,RISHITECH,Packaging
SINCLAIRS HOTELS LTD.-$,SINCLAIR,Hotels & Resorts
SAFARI INDUSTRIES (INDIA) LTD.,SAFARIND,Plastic Products - Consumer
BINAYAK TEX PROCESSORS LTD.,ZBINTXPP,Other Textile Products
J.J.FINANCE CORPORATION LTD.,JJFINCOR,Non Banking Financial Company (NBFC)
COSMO FERRITES LTD.-$,COSMOFE,Industrial Electronics
PLANTER POLYSACKS LTD.,ZPPOLYSA,Packaging
FUTURISTIC SECURITIES LTD.,FUTURSEC,Non Banking Financial Company (NBFC)
SANCO TRANS LTD.,SANCTRN,Logistics Solution Provider
ADOR MULTIPRODUCTS LTD.,ADORMUL,Personal Care
EIH ASSOCIATED HOTELS LTD.-$,EIHAHOTELS,Hotels & Resorts
MEDI-CAPS LTD.-$,MEDICAPQ,Pharmaceuticals
OTCO INTERNATIONAL LTD.,OTCO,Consulting Services
MORGANITE CRUCIBLE (INDIA) LTD.,MORGANITE,Refractories
SIP INDUSTRIES LTD.,SIPIND,Other Agricultural Products
B&A Packaging India Limited,BAPACK,Packaging
ABAN OFFSHORE LTD.,ABAN,Offshore Support Solution Drilling
KOKUYO CAMLIN LTD.-$,KOKUYOCMLN,Stationary
BHARAT SEATS LTD.-$,BHARATSE,Auto Components & Equipments
CONTINENTAL PETROLEUMS LTD.,CONTPTR,Refineries & Marketing
NB FOOTWEAR LTD.,NBFOOT,Leather And Leather Products
MACHINO PLASTICS LTD.-$,MACPLASQ,Plastic Products - Industrial
PEARL POLYMERS LTD.,PEARLPOLY,Plastic Products - Consumer
VENKY'S (INDIA) LTD.,VENKYS,Packaged Foods
ADVANI HOTELS & RESORTS (INDIA) LTD.,ADVANIHOTR,Hotels & Resorts
GV FILMS LTD.,GVFILM,Film Production- Distribution & Exhibition
SUPERHOUSE LTD.,SUPERHOUSE,Leather And Leather Products
RAMA VISION LTD.,RAMAVISION,Trading & Distributors
TCPL PACKAGING LTD.-$,TCPLPACK,Packaging
SHRI GANG INDUSTRIES AND ALLIED PRODUCTS LTD.,SHRIGANG,Edible Oil
PURITY FLEX PACK LTD.,PURITY,Paper & Paper Products
BALMER LAWRIE & CO.LTD.,BALMLAWRIE,Diversified
KOVAI MEDICAL CENTER & HOSPITAL LTD.,KOVAI,Hospital
ELDECO HOUSING & INDUSTRIES LTD.,ELDEHSG,Residential- Commercial Projects
MICROSE INDIA LTD.,MICROSE,Non Banking Financial Company (NBFC)
STANDARD SHOE SOLE AND MOULD (INDIA) LTD.,STDSHOE,Specialty Chemicals
DCM Shriram Limited,DCMSHRIRAM,Diversified
DCM SHRIRAM INDUSTRIES LTD.-$,DCMSRMIND,Sugar
MAWANA SUGARS LTD.,MAWANASUG,Sugar
MINI DIAMONDS (INDIA) LTD.,MINID,Gems- Jewellery And Watches
MAHA RASHTRA APEX CORPORATION LTD.,MAHAPEXLTD,Other Financial Services
NILKAMAL LTD.,NILKAMAL,Plastic Products - Consumer
NAHAR POLYFILMS LTD.,NAHARPOLY,Packaging
3M INDIA LTD.,3MINDIA,Diversified
Johnson Controls-Hitachi Air Conditioning India Ltd,JCHAC,Air Conditioner
JM FINANCIAL LTD.-$,JMFINANCIL,Investment Company
ADC India Communications Limited-$,ADCINDIA,Telecom -  Equipment & Accessories
TAMILNADU TELECOMMUNICATIONS LTD.,TNTELE,Telecom -  Equipment & Accessories
SUNRAJ DIAMOND EXPORTS LTD.,SUNRAJDI,Gems- Jewellery And Watches
RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,RIIL,Logistics Solution Provider
SHARP INDIA LTD.,SHARP,Consumer Electronics
Linde India Limited,LINDEINDIA,Industrial Gases
IND BANK HOUSING LTD.,INDBNK,Housing Finance Company
LOTUS CHOCOLATE CO.LTD.,LOTUSCHO,Packaged Foods
PACIFIC INDUSTRIES LTD.,PACIFICI,Furniture- Home Furnishing- Flooring
CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.-$,CMMHOSP,Healthcare Service Provider
UNIVERSAL OFFICE AUTOMATION LTD.,UNIOFFICE,Trading & Distributors
APM INDUSTRIES LTD.-$,APMIN,Other Textile Products
PRECISION WIRES INDIA LTD.,PRECWIRE,Aluminium- Copper & Zinc Products
KRYPTON INDUSTRIES LTD.,KRYPTONQ,Diversified
Swiss Military Consumer Goods Ltd,SWISSMLTRY,Diversified consumer products
MARTIN BURN LTD.,MARBU,Residential- Commercial Projects
Future Enterprises Ltd,FEL,Diversified Retail
INDIAN TONERS & DEVELOPERS LTD.-$,INDTONER,Specialty Chemicals
KUNSTSTOFFE INDUSTRIES LTD.,KUNSTOFF,Plastic Products - Industrial
SHIPPING CORPORATION OF INDIA LTD.,SCI,Shipping
SIKA INTERPLANT SYSTEMS LTD.,SIKA,Aerospace & Defense
ITI LTD.,ITI,Telecom -  Equipment & Accessories
DREDGING CORPORATION OF INDIA LTD.,DREDGECORP,Dredging
PHAARMASIA LTD.,PHRMASI,Pharmaceuticals
Poddar Housing and Development Ltd,PODDAR,Residential- Commercial Projects
NATIONAL FERTILIZERS LTD.,NFL,Fertilizers
IP RINGS LTD.-$,IPRINGLTD,Auto Components & Equipments
PI Industries Ltd,PIIND,Pesticides & Agrochemicals
PLASTIBLENDS INDIA LTD.-$,PLASTIBLEN,Specialty Chemicals
Yash Innoventures Ltd,YASHINNO,Diversified Commercial Services
Kkalpana Plastick Limited,KKPLASTICK,Plastic Products - Industrial
WATERBASE LTD.,WATERBASE,Other Food Products
FLEX FOODS LTD.-$,FLEXFO,Other Agricultural Products
GOLKUNDA DIAMONDS & JEWELLERY LTD.,GOLKUNDIA,Gems- Jewellery And Watches
APCOTEX INDUSTRIES LTD.,APCOTEXIND,Rubber
Fortis Malar Hospitals Limited,FORTISMLR,Hospital
MASTEK LTD.,MASTEK,Computers - Software & Consulting
EIMCO ELECON (INDIA) LTD.,EIMCOELECO,Industrial Equipments
SAYAJI HOTELS LTD.,SAYAJIHOTL,Hotels & Resorts
JMG CORPORATION LTD.,JMGCORP,Plastic Products - Industrial
ASHIANA HOUSING LTD.-$,ASHIANA,Residential- Commercial Projects
SVAM SOFTWARE LTD.,SVAMSOF,Software Products
ECOBOARD INDUSTRIES LTD.,ECOBOAR,Plywood Boards/ Laminates
Dhunseri Ventures Ltd-$,DVL,Investment Company
Mahindra EPC Irrigation Ltd,MAHEPC,Industrial Equipments
SREI INFRASTRUCTURE FINANCE LTD.,SREINFRA,Financial Institution
Mitshi India Ltd,MITSHI,Trading & Distributors
SHUKRA JEWELLERS LTD.,SHUKJEW,Gems- Jewellery And Watches
MAZDA LTD.-$,MAZDALTD,Industrial Equipments
VICEROY HOTELS LTD.,VICEROY,Hotels & Resorts
SOVEREIGN DIAMONDS LTD.,SOVERDIA,Gems- Jewellery And Watches
MENON BEARINGS LTD.-$,MENONBE,Auto Components & Equipments
MUKAT PIPES LTD.-$,MUKATPIP,Iron & Steel Products
GUJARAT RAFFIA INDUSTRIES LTD.,GUJRAFIA,Packaging
SIMPLEX INFRASTRUCTURES LTD.,SIMPLEXINF,Civil Construction
INNOVATIVE TECH PACK LTD.,INNOVTEC,Packaging
Super Tannery Limited,SUPTANERY,Leather And Leather Products
Constronics Infra Ltd,CONSTRONIC,Trading & Distributors
AXTEL INDUSTRIES LTD.,AXTEL,Industrial Machinery
Pacheli Industrial Finance Ltd,PIFL,Non Banking Financial Company (NBFC)
V R WOODART LTD.,VRWODAR,Tyres & Rubber Products
Avi Products India Ltd,APIL,Trading & Distributors
Poonawalla Fincorp Ltd,POONAWALLA,Non Banking Financial Company (NBFC)
HINDUSTAN FLUOROCARBONS LTD.,HINFLUR,Commodity Chemicals
Kingfa Science & Technology (India) Ltd-$,KINGFA,Plastic Products - Industrial
Patidar Buildcon Limited,PATIDAR,Residential- Commercial Projects
RAMA PHOSPHATES LTD.,RAMAPHO,Fertilizers
VENLON ENTERPRISES LTD.,VENLONENT,Commodity Chemicals
POLYPLEX CORPORATION LTD.,POLYPLEX,Packaging
ALBERT DAVID LTD.-$,ALBERTDA,Pharmaceuticals
HARYANA LEATHER CHEMICALS LTD.,HARLETH,Commodity Chemicals
ACRYSIL LTD.,ACRYSIL,Household Appliances
KABRA EXTRUSIONTECHNIK LTD.,KABRAEXTRU,Industrial Equipments
VINYL CHEMICALS (INDIA) LTD.,VINYLINDIA,Trading - Chemicals
PEE CEE COSMA SOPE LTD.,PCCOSMA,Household Products
TCM LTD.,TCMLMTD,Commodity Chemicals
IOL CHEMICALS & PHARMACEUTICALS LTD.,IOLCP,Pharmaceuticals
VINATI ORGANICS LTD.-$,VINATIORGA,Specialty Chemicals
LACTOSE (INDIA) LTD.,LACTOSE,Pharmaceuticals
AARTI INDUSTRIES LTD.,AARTIIND,Specialty Chemicals
PENTOKEY ORGANY (INDIA) LTD.,PNTKYOR,Commodity Chemicals
WANBURY LTD.,WANBURY,Pharmaceuticals
RESONANCE SPECIALTIES LTD.-$,RESONANCE,Specialty Chemicals
GUJARAT AMBUJA EXPORTS LTD.,GAEL,Other Agricultural Products
RASHTRIYA CHEMICALS & FERTILIZERS LTD.,RCF,Fertilizers
KOPRAN LTD.,KOPRAN,Pharmaceuticals
AIMCO PESTICIDES LTD.,AIMCOPEST,Pesticides & Agrochemicals
GUJARAT TERCE LABORATORIES LTD.,GUJTERC,Pharmaceuticals
KABRA DRUGS LTD.,KABRADG,Pharmaceuticals
SEYA INDUSTRIES LTD.,SEYAIND,Specialty Chemicals
JAYANT AGRO-ORGANICS LTD.,JAYAGROGN,Specialty Chemicals
BCL Industries Ltd-$,BCLIL,Edible Oil
SHREE HARI CHEMICALS EXPORT LTD.,SHHARICH,Commodity Chemicals
INDO BORAX & CHEMICALS LTD.-$,INDOBORAX,Commodity Chemicals
AARTI DRUGS LTD.,AARTIDRUGS,Pharmaceuticals
BODAL CHEMICALS LTD.,BODALCHEM,Dyes And Pigments
Orchid Pharma Ltd,ORCHIDPHAR,Pharmaceuticals
VIMTA LABS LTD.-$,VIMTALABS,Healthcare Research- Analytics & Technology
BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,BIOFILCHEM,Pharmaceuticals
ISHITA DRUGS & INDUSTRIES LTD.,ISHITADR,Pharmaceuticals
MARKSANS PHARMA LTD.,MARKSANS,Pharmaceuticals
UNIVERSAL STARCH-CHEM ALLIED LTD.,UNIVSTAR,Other Agricultural Products
AAREY DRUGS & PHARMACEUTICALS LTD.,AREYDRG,Pharmaceuticals
NORRIS MEDICINES LTD.,NORRIS,Trading & Distributors
ASIAN PETROPRODUCTS & EXPORTS LTD.,ASINPET,Commodity Chemicals
CAMEX LTD.,CAMEXLTD,Commodity Chemicals
Evexia Lifecare Ltd,EVEXIA,Edible Oil
INDO EURO INDCHEM LTD.,INDOEURO,Specialty Chemicals
SYNCOM FORMULATIONS (INDIA) LTD.-$,SYNCOMF,Pharmaceuticals
RIDDHI SIDDHI GLUCO BIOLS LTD.-$,RIDDHI,Trading & Distributors
SVC INDUSTRIES Ltd,SVCIND,Diversified Commercial Services
IPCA LABORATORIES LTD.,IPCALAB,Pharmaceuticals
KILITCH DRUGS (INDIA) LTD.,KILITCH,Pharmaceuticals
RAAJ MEDISAFE INDIA LTD.,RAAJMEDI,Packaging
CORAL LABORATORIES LTD.,CORALAB,Pharmaceuticals
TULASEE BIO-ETHANOL LTD.,TULASEEBIOE,Commodity Chemicals
BACIL PHARMA LTD.,BACPHAR,Pharmaceuticals
KREBS BIOCHEMICALS & INDUSTRIES LTD.-$,KREBSBIO,Pharmaceuticals
KMC SPECIALITY HOSPITALS (INDIA) LTD.,KMCSHIL,Hospital
LAFFANS PETROCHEMICALS LTD.-$,LAFFANSQ,Trading - Chemicals
BHASKAR AGROCHEMICALS LTD.,BHASKAGR,Pesticides & Agrochemicals
SUKHJIT STARCH & CHEMICALS LTD.-$,SUKHJITS,Other Agricultural Products
NEULAND LABORATORIES LTD.,NEULANDLAB,Pharmaceuticals
GAYATRI BIOORGANICS LTD.,GAYATRIBI,Commodity Chemicals
PODDAR PIGMENTS LTD.-$,PODARPIGQ,Dyes And Pigments
PHARMAIDS PHARMACEUTICALS LTD.,PHARMAID,Pharmaceuticals
VIVID GLOBAL INDUSTRIES LTD.,VIVIDIND,Commodity Chemicals
PRIYA LTD.-$,PRIYALT,Trading & Distributors
TIRUPATI STARCH & CHEMICALS LTD.,TIRUSTA,Other Food Products
Hemo Organic Limited,HEMORGANIC,Trading & Distributors
JD ORGOCHEM LTD.,JDORGOCHEM,Specialty Chemicals
ASHOK ALCO-CHEM LTD.,ASHOKALC,Trading - Minerals
AKSHARCHEM (INDIA) LTD.-$,AKSCHEM,Dyes And Pigments
Adline Chem Lab Ltd,ADLINE,Pharmaceuticals
BERYL DRUGS LTD.,BERLDRG,Pharmaceuticals
IEL Ltd,INDXTRA,Other Food Products
GAGAN GASES LTD.,GAGAN,Industrial Gas
PARKER AGROCHEM EXPORTS LTD.-$,PARKERAC,Trading & Distributors
Shukra Pharmaceuticals Ltd,SHUKRAPHAR,Pharmaceuticals
ALUFLUORIDE LTD.,ALUFLUOR,Commodity Chemicals
SS ORGANICS LTD.,SSORGS,Pharmaceuticals
ARCHIT ORGANOSYS LTD.,ARCHITORG,Commodity Chemicals
Sikozy Realtors Limited,SIKOZY,Residential- Commercial Projects
INDO AMINES LTD.-$,INDOAMIN,Commodity Chemicals
IND-SWIFT LTD.,INDSWFTLTD,Pharmaceuticals
NATURAL CAPSULES LTD.,NATCAPSUQ,Pharmaceuticals
WELCURE DRUGS & PHARMACEUTICALS LTD.,WELCURE,Pharmaceuticals
BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPORATION LTD.-$,BIBCL,Pharmaceuticals
SAVITA OIL TECHNOLOGIES LTD.,SOTL,Lubricants
HESTER BIOSCIENCES LTD.,HESTERBIO,Pharmaceuticals
KABSONS INDUSTRIES LTD.,KABSON,Trading & Distributors
BASANT AGRO TECH (INDIA) LTD.-$,BASANTGL,Fertilizers
PARENTERAL DRUGS (INDIA) LTD.-$,PARENTLD,Pharmaceuticals
SANDU PHARMACEUTICALS LTD.,SANDUPHQ,Pharmaceuticals
NACL Industries Ltd,NACLIND,Pesticides & Agrochemicals
VISTA PHARMACEUTICALS LTD.,VISTAPH,Pharmaceuticals
SUN PHARMACEUTICAL INDUSTRIES LTD.,SUNPHARMA,Pharmaceuticals
TITAN BIOTECH LTD.,TITANBIO,Specialty Chemicals
BIJOY HANS LTD.,BIJHANS,Trading & Distributors
Span Divergent Ltd-$,SDL,Pharmaceuticals
JENBURKT PHARMACEUTICALS LTD.,JENBURPH,Pharmaceuticals
HIKAL LTD.,HIKAL,Pharmaceuticals
CAPLIN POINT LABORATORIES LTD.,CAPPL,Pharmaceuticals
FISCHER CHEMIC LTD.,FISCHER,Commodity Chemicals
LINK PHARMA CHEM LTD.,LINKPH,Commodity Chemicals
Decipher Labs Ltd,DECIPHER,Pharmaceuticals
EMMESSAR BIOTECH & NUTRITION LTD.,EMMESSA,Commodity Chemicals
NGL FINE-CHEM LTD.,NGLFINE,Pharmaceuticals
EVEREST ORGANICS LTD.,EVERESTO,Pharmaceuticals
AUROBINDO PHARMA LTD.,AUROPHARMA,Pharmaceuticals
PHYTO CHEM (INDIA) LTD.,PHYTO,Pesticides & Agrochemicals
NATCO PHARMA LTD.,NATCOPHARM,Pharmaceuticals
DYNAMIC INDUSTRIES LTD.-$,DYNAMIND,Specialty Chemicals
PANAMA PETROCHEM LTD.,PANAMAPET,Lubricants
BAL PHARMA LTD.,BALPHARMA,Pharmaceuticals
BDH INDUSTRIES LTD.,BDH,Pharmaceuticals
JAUSS POLYMERS LTD.,JAUSPOL,Packaging
Globus Constructors & Developers Limited,GLOBUSCON,Electric Utilities
CUBEX TUBINGS LTD.,CUBEXTUB,Aluminium- Copper & Zinc Products
POLYMECHPLAST MACHINES LTD.,POLYCHMP,Industrial Machinery
GALAXY BEARINGS LTD.,GALXBRG,Bearings
SC Agrotech Ltd,SCAGRO,Packaged Foods
RAVILEELA GRANITES LTD.,RALEGRA,Other Construction Materials
UNIROYAL MARINE EXPORTS LTD.,UNRYLMA,Packaged Foods
KARAN WOO-SIN LTD.,KARANWO,Gems- Jewellery And Watches
SHERVANI INDUSTRIAL SYNDICATE LTD.,SHERVANI,Residential- Commercial Projects
ARIHANT TOURNESOL LTD.,ARHNTTO,Trading & Distributors
SUPERTEX INDUSTRIES LTD.,SUPERTEX,Other Textile Products
SHETRON LTD.,SHETR,Packaging
TRANSGENE BIOTEK LTD.,TRABI,Healthcare Service Provider
MPL Plastics Limited,MPL,Packaging
NIKHIL ADHESIVES LTD.-$,NIKHILAD,Specialty Chemicals
SPENTA INTERNATIONAL LTD.,SPENTA,Gems- Jewellery And Watches
MULTIBASE INDIA LTD.,MULTIBASE,Specialty Chemicals
ANDREW YULE & COMPANY LTD.,ANDREWYU,Tea & Coffee
LUDLOW JUTE & SPECIALITIES LTD.,LUDLOWJUT,Jute & Jute Products
ASHRAM ONLINE.COM LTD.,ASHRAM,Healthcare Service Provider
ROYAL CUSHION VINYL PRODUCTS LTD.-$,ROYALCU,Furniture- Home Furnishing- Flooring
NEOGEM INDIA LTD.,NOGMIND,Gems- Jewellery And Watches
SURAJ INDUSTRIES LTD.,SURJIND,Edible Oil
Hitech Corporation Ltd-$,HITECHCORP,Packaging
BLOOM DEKOR LTD.-$,BLOOM,Plastic Products - Industrial
FILATEX INDIA LTD.-$,FILATEX,Other Textile Products
STANDARD SURFACTANTS LTD.,STDSFAC,Commodity Chemicals
MERCATOR LTD.-$,MERCATOR,Coal
MORGAN VENTURES LTD.,MORGAN,Non Banking Financial Company (NBFC)
AMRAPALI INDUSTRIES LTD.,AMRAPLIN,Trading & Distributors
PREMIER EXPLOSIVES LTD.,PREMEXPLQ,Explosives
MID EAST PORTFOLIO MANAGEMENT LTD.,MIDEASTP,Other Financial Services
MOLD-TEK TECHNOLOGIES LTD.,MOLDTEK,IT Enabled Services
CRESTCHEM LTD.,CRSTCHM,Specialty Chemicals
MPHASIS LTD.,MPHASIS,Computers - Software & Consulting
MEDINOVA DIAGNOSTIC SERVICES LTD.,MEDINOV,Healthcare Service Provider
Divyashakti Ltd,DIVSHKT,Other Construction Materials
ORIENT PRESS LTD.,ORIENTLTD,Packaging
SHREYAS INTERMEDIATES LTD.,SHREYASI,Commodity Chemicals
PANJON LTD.,PANJON,Packaged Foods
Parth Industries Limited,PARTIND,Auto Components & Equipments
DUROPACK LTD.,DUROPACK,Plastic Products - Industrial
Swarnsarita Jewels India Ltd,SWARNSAR,Gems- Jewellery And Watches
GANESH HOUSING CORPORATION LTD.-$,GANESHHOUC,Residential- Commercial Projects
NMDC LTD.,NMDC,Industrial Minerals
CINDRELLA HOTELS LTD.-$,CINDHO,Hotels & Resorts
PATEL INTEGRATED LOGISTICS LTD.-$,PATINTLOG,Logistics Solution Provider
ALPHAGEO (INDIA) LTD.-$,ALPHAGEO,Offshore Support Solution Drilling
RITESH PROPERTIES & INDUSTRIES LTD.,RPIL,Residential- Commercial Projects
Kkalpana Industries (India) Ltd,KKALPANAIND,Specialty Chemicals
OK PLAY INDIA LTD.,OKPLA,Leisure Products
KRITI INDUSTRIES (INDIA) LTD.-$,KRITIIND,Plastic Products - Industrial
WELTERMAN INTERNATIONAL LTD.,WELTI,Leather And Leather Products
ASM TECHNOLOGIES LTD.,ASMTEC,Computers - Software & Consulting
PERFECTPAC LTD.,PERFEPA,Paper & Paper Products
VISION CINEMAS LTD.,VISIONCINE,Advertising & Media Agencies
INDRAYANI BIOTECH LTD.,INDRANIB,Other Agricultural Products
EURO LEDER FASHION LTD.,EUROLED,Gems- Jewellery And Watches
WINSOME BREWERIES LTD.,WINSOMBR,Breweries & Distilleries
ELEGANT FLORICULTURE & AGROTECH (INDIA) LTD.,ELEFLOR,Other Agricultural Products
SOUTH ASIAN ENTERPRISES LTD.,SAENTER,Amusement Parks/ Other Recreation
SKY INDUSTRIES LTD.-$,SKYIND,Other Textile Products
PHOENIX INTERNATIONAL LTD.,PHOENXINTL,Diversified Commercial Services
AARV Infratel Ltd,AARVINFRA,Other Textile Products
Rishiroop Ltd,RISHIROOP,Rubber
Promact Impex Ltd,PROMACT,Packaging
STERLING GREEN WOODS LTD.,STRGRENWO,Hotels & Resorts
SYSTEMATIX CORPORATE SERVICES LTD.,SYSTMTXC,Stockbroking & Allied
ALPINE HOUSING DEVELOPMENT CORPORATION LTD.,ALPINEHOU,Residential- Commercial Projects
SANGHI INDUSTRIES LTD.,SANGHIIND,Cement & Cement Products
Worldwide Aluminium Ltd,WWALUM,Trading & Distributors
Square Four Projects India Limited,SFPIL,Commodity Chemicals
SCANPOINT GEOMATICS LTD.,SCANPGEOM,IT Enabled Services
CHOKSI LABORATORIES LTD.,CHOKSILA,Healthcare Service Provider
Country Club Hospitality & Holidays Ltd,CCHHL,Hotels & Resorts
SALGUTI INDUSTRIES LTD.,SALGUTI,Packaging
LONGVIEW TEA COMPANY LTD.,LONTE,Tea & Coffee
ENTERPRISE INTERNATIONAL LTD.,ENTRINT,Trading & Distributors
TECHINDIA NIRMAN LIMITED,TECHIN,Residential- Commercial Projects
TPL PLASTECH LTD.,TPLPLAST,Packaging
WIM PLAST LTD.-$,WIMPLAST,Plastic Products - Consumer
PHOTOQUIP INDIA LTD.,PHOTOQUP,Photographic Products
LIBERTY SHOES LTD.,LIBERTSHOE,Footwear
LIPPI SYSTEMS LTD.-$,LIPPISYS,Industrial Machinery
ELECTROTHERM (INDIA) LTD.,ELECTHERM,Iron & Steel Products
BLUE DART EXPRESS LTD.,BLUEDART,Logistics Solution Provider
EXPO GAS CONTAINERS LTD.,EXPOGAS,Other Industrial Products
NATIONAL PLASTIC INDUSTRIES LTD.,NATPLAS,Plastic Products - Industrial
MFL INDIA LTD.,MFLINDIA,Logistics Solution Provider
AJWA FUN WORLD & RESORT LTD.,AJWAFUN,Amusement Parks/ Other Recreation
TEXEL INDUSTRIES LTD.,TEXELIN,Plastic Products - Industrial
ROYALE MANOR HOTELS & INDUSTRIES LTD.,RAYALEMA,Hotels & Resorts
MIRZA INTERNATIONAL LTD.,MIRZAINT,Leather And Leather Products
TOURISM FINANCE CORPORATION OF INDIA LTD.,TFCILTD,Financial Institution
THAKKERS DEVELOPERS LTD.,THAKDEV,Residential- Commercial Projects
RAJDARSHAN INDUSTRIES LTD.,ARENTERP,Trading & Distributors
BHARTIYA INTERNATIONAL LTD.,BIL,Leather And Leather Products
KAMAT HOTELS (INDIA) LTD.,KAMATHOTEL,Hotels & Resorts
POLO HOTELS LTD.,POLOHOT,Hotels & Resorts
ECOPLAST LTD.-$,ECOPLAST,Plastic Products - Industrial
ELEGANT MARBLES & GRANI INDUSTRIES LTD.,ELEMARB,Furniture- Home Furnishing- Flooring
ADARSH PLANT PROTECT LTD.,ADARSHPL,Pesticides & Agrochemicals
HCP Plastene Bulkpack Ltd,HPBL,Packaging
NICCO PARKS & RESORTS LTD.-$,NICCOPAR,Amusement Parks/ Other Recreation
NTC INDUSTRIES LTD.,NTCIND,Cigarettes & Tobacco Products
SANDESH LTD.,SANDESH,Print Media
GARNET CONSTRUCTION LTD.,GARNET,Civil Construction
GOLDIAM INTERNATIONAL LTD.,GOLDIAM,Gems- Jewellery And Watches
BRIGHT BROTHERS LTD.-$,BRIGHTBR,Plastic Products - Industrial
CORPORATE COURIER AND CARGO LTD.,CORPOCO,Logistics Solution Provider
NARMADA GELATINES LTD.,SHAWGELTIN,Specialty Chemicals
PG FOILS LTD.,PGFOILQ,Aluminium
GRATEX INDUSTRIES LTD.,GRATEXI,Paper & Paper Products
VELAN HOTELS LTD.,VELHO,Hotels & Resorts
